Department	Vote	App ID	MCOA ID	Description	Appropriation Type	Output Expense Type	Functional Classification	Amount ($000)	Year	Amount_Type_Desc	Periodicity	Current Scope
New Zealand Defence Force	Defence Force	3690	3690	Military Policy Development, Coordination and Advice	Departmental Output Expenses		Defence	15,046	2011	Actuals	A	Provision of advice to the Minister of Defence on military contributions to New Zealand's foreign policy and military responses to contingencies, in accordance with NZDF Output Plan specifications.  This output expense also includes military intelligence, responses to ministerial correspondence, select committee and parliamentary questions, Official Information Act inquiries, and Ombudsmen correspondence.
New Zealand Defence Force	Defence Force	3690	3690	Military Policy Development, Coordination and Advice	Departmental Output Expenses		Defence	17,398	2012	Estimated Actual	A	Provision of advice to the Minister of Defence on military contributions to New Zealand's foreign policy and military responses to contingencies, in accordance with NZDF Output Plan specifications.  This output expense also includes military intelligence, responses to ministerial correspondence, select committee and parliamentary questions, Official Information Act inquiries, and Ombudsmen correspondence.
New Zealand Defence Force	Defence Force	3691	3691	Naval Combat Forces	Departmental Output Expenses		Defence	385,932	2008	Actuals	A	Provision of the capabilities of the frigates, HMNZ Ships TE KAHA and TE MANA, prepared to conduct maritime operations and to contribute support services to the community, in accordance with NZDF Output Plan specifications.
New Zealand Defence Force	Defence Force	3691	3691	Naval Combat Forces	Departmental Output Expenses		Defence	400,731	2009	Actuals	A	Provision of the capabilities of the frigates, HMNZ Ships TE KAHA and TE MANA, prepared to conduct maritime operations and to contribute support services to the community, in accordance with NZDF Output Plan specifications.
New Zealand Defence Force	Defence Force	3691	3691	Naval Combat Forces	Departmental Output Expenses		Defence	397,562	2010	Actuals	A	Provision of the capabilities of the frigates, HMNZ Ships TE KAHA and TE MANA, prepared to conduct maritime operations and to contribute support services to the community, in accordance with NZDF Output Plan specifications.
New Zealand Defence Force	Defence Force	3691	3691	Naval Combat Forces	Departmental Output Expenses		Defence	387,258	2011	Actuals	A	Provision of the capabilities of the frigates, HMNZ Ships TE KAHA and TE MANA, prepared to conduct maritime operations and to contribute support services to the community, in accordance with NZDF Output Plan specifications.
New Zealand Defence Force	Defence Force	3691	3691	Naval Combat Forces	Departmental Output Expenses		Defence	353,306	2012	Estimated Actual	A	Provision of the capabilities of the frigates, HMNZ Ships TE KAHA and TE MANA, prepared to conduct maritime operations and to contribute support services to the community, in accordance with NZDF Output Plan specifications.
New Zealand Defence Force	Defence Force	3691	3691	Naval Combat Forces	Departmental Output Expenses		Defence	357,461	2013	Main Estimates	A	Provision of the capabilities of the frigates, HMNZ Ships TE KAHA and TE MANA, prepared to conduct maritime operations and to contribute support services to the community, in accordance with NZDF Output Plan specifications.
New Zealand Defence Force	Defence Force	3692	3692	Naval Support Forces	Departmental Output Expenses		Defence	90,365	2008	Actuals	A	Provision of the capabilities of the Fleet Replenishment Ship, HMNZS ENDEAVOUR, and the Multi-Role Vessel, HMNZS CANTERBURY, prepared to conduct maritime logistic support and amphibious sealift operations for deployed military forces, in accordance with NZDF Output Plan specifications.  This output expense also includes contributions to a range of services provided to Government and the community.
New Zealand Defence Force	Defence Force	3692	3692	Naval Support Forces	Departmental Output Expenses		Defence	103,307	2009	Actuals	A	Provision of the capabilities of the Fleet Replenishment Ship, HMNZS ENDEAVOUR, and the Multi-Role Vessel, HMNZS CANTERBURY, prepared to conduct maritime logistic support and amphibious sealift operations for deployed military forces, in accordance with NZDF Output Plan specifications.  This output expense also includes contributions to a range of services provided to Government and the community.
New Zealand Defence Force	Defence Force	3692	3692	Naval Support Forces	Departmental Output Expenses		Defence	106,666	2010	Actuals	A	Provision of the capabilities of the Fleet Replenishment Ship, HMNZS ENDEAVOUR, and the Multi-Role Vessel, HMNZS CANTERBURY, prepared to conduct maritime logistic support and amphibious sealift operations for deployed military forces, in accordance with NZDF Output Plan specifications.  This output expense also includes contributions to a range of services provided to Government and the community.
New Zealand Defence Force	Defence Force	3692	3692	Naval Support Forces	Departmental Output Expenses		Defence	96,635	2011	Actuals	A	Provision of the capabilities of the Fleet Replenishment Ship, HMNZS ENDEAVOUR, and the Multi-Role Vessel, HMNZS CANTERBURY, prepared to conduct maritime logistic support and amphibious sealift operations for deployed military forces, in accordance with NZDF Output Plan specifications.  This output expense also includes contributions to a range of services provided to Government and the community.
New Zealand Defence Force	Defence Force	3692	3692	Naval Support Forces	Departmental Output Expenses		Defence	101,723	2012	Estimated Actual	A	Provision of the capabilities of the Fleet Replenishment Ship, HMNZS ENDEAVOUR, and the Multi-Role Vessel, HMNZS CANTERBURY, prepared to conduct maritime logistic support and amphibious sealift operations for deployed military forces, in accordance with NZDF Output Plan specifications.  This output expense also includes contributions to a range of services provided to Government and the community.
New Zealand Defence Force	Defence Force	3692	3692	Naval Support Forces	Departmental Output Expenses		Defence	125,778	2013	Main Estimates	A	Provision of the capabilities of the Fleet Replenishment Ship, HMNZS ENDEAVOUR, and the Multi-Role Vessel, HMNZS CANTERBURY, prepared to conduct maritime logistic support and amphibious sealift operations for deployed military forces, in accordance with NZDF Output Plan specifications.  This output expense also includes contributions to a range of services provided to Government and the community.
New Zealand Defence Force	Defence Force	3693	3693	Littoral Warfare Support Forces	Departmental Output Expenses		Defence	26,582	2008	Actuals	A	This appropriation is limited to the provision of capabilities necessary to ensure access to and the use of harbours, inshore waters and associated coastal zones in New Zealand and wherever NZDF deployed maritime forces are required to operate. This capability is delivered through the combination of HMNZS Manawanui, the Mine Countermeasures Team, the Operational Diving Team and the Maritime Survey Team. This output expense also includes contributions to a range of services to other government agencies and the community.
